DFT DP
-3.097649841308593750e+02 -3.097971854263517457e+02
-3.100877685546875000e+02 -3.100426547445094343e+02
-3.091746826171875000e+02 -3.092109663561010962e+02
-3.104323730468750000e+02 -3.104264534288573145e+02
-3.085502929687500000e+02 -3.085964047488549227e+02
-3.114423217773437500e+02 -3.115065594594066738e+02
-3.108030090332031250e+02 -3.108193424125551019e+02
-3.102130126953125000e+02 -3.101815518361191266e+02
-3.081869201660156250e+02 -3.081395250735606623e+02
-3.087667846679687500e+02 -3.088693611001440900e+02
-3.072573547363281250e+02 -3.073106631904229289e+02
-3.115232543945312500e+02 -3.115815923194329002e+02
-3.084216003417968750e+02 -3.082923407297894869e+02
-3.102751464843750000e+02 -3.103102244738959712e+02
-3.089100646972656250e+02 -3.088455786317598495e+02
-3.106716918945312500e+02 -3.106748077512587543e+02
-3.131095275878906250e+02 -3.130999502190405224e+02
-3.099987792968750000e+02 -3.099537659176777993e+02
-3.089658813476562500e+02 -3.089742074149244218e+02
-3.126863403320312500e+02 -3.126326814211558940e+02
-3.095046386718750000e+02 -3.095445133399647375e+02
-3.115868835449218750e+02 -3.115423321583635357e+02
-3.093757629394531250e+02 -3.092323021483868501e+02
-3.101758728027343750e+02 -3.101743092158295099e+02
-3.095248413085937500e+02 -3.095775870145329236e+02
-3.115025939941406250e+02 -3.115018902068374018e+02
-3.080485839843750000e+02 -3.080177766423058188e+02
-3.103283996582031250e+02 -3.102905483692630924e+02
-3.095733642578125000e+02 -3.096604069055127297e+02
-3.103315429687500000e+02 -3.102882617628857815e+02
-3.116825561523437500e+02 -3.117746251743453740e+02
-3.092486572265625000e+02 -3.093854044175876084e+02
-3.151733703613281250e+02 -3.150878176308387424e+02
-3.103325500488281250e+02 -3.103687652201489868e+02
-3.096384277343750000e+02 -3.096605748268965499e+02
-3.121661376953125000e+02 -3.120693694340851607e+02
-3.080085754394531250e+02 -3.081072299654577478e+02
-3.071376953125000000e+02 -3.072467631956898799e+02
-3.085202636718750000e+02 -3.085896421524896596e+02
-3.099181213378906250e+02 -3.100416652057245983e+02
-3.126102905273437500e+02 -3.126484397149695269e+02
-3.108777465820312500e+02 -3.109059397441579335e+02
-3.092324829101562500e+02 -3.094030475569288683e+02
-3.092544250488281250e+02 -3.091181278370279983e+02
-3.109025878906250000e+02 -3.109064939697202021e+02
-3.105955505371093750e+02 -3.105494398770745192e+02
-3.102325744628906250e+02 -3.102724312709906371e+02
-3.101782531738281250e+02 -3.102414759489785183e+02
-3.095189208984375000e+02 -3.095313476989434207e+02
-3.113165588378906250e+02 -3.113851890852654378e+02
-3.107867126464843750e+02 -3.107717619706772325e+02
-3.101246948242187500e+02 -3.101047463841612739e+02
-3.122374877929687500e+02 -3.122226687676436541e+02
-3.095921936035156250e+02 -3.096518761118802558e+02
-3.105465698242187500e+02 -3.105413881882645910e+02
-3.087444763183593750e+02 -3.087245546119620485e+02
-3.101896972656250000e+02 -3.102060177207877700e+02
-3.092195129394531250e+02 -3.093617266000871950e+02
-3.102946166992187500e+02 -3.102155886119999195e+02
-3.111686401367187500e+02 -3.111868595840259104e+02
-3.098559265136718750e+02 -3.098825059073311081e+02
-3.109058532714843750e+02 -3.109633691056566249e+02
-3.076551208496093750e+02 -3.077278915204127543e+02
-3.128771362304687500e+02 -3.128309068403099218e+02
-3.108233337402343750e+02 -3.107514835466486147e+02
-3.115481872558593750e+02 -3.115362527664860295e+02
-3.081110229492187500e+02 -3.081380173122744281e+02
-3.098320312500000000e+02 -3.098535154377854042e+02
-3.145706787109375000e+02 -3.145791836269789883e+02
-3.077538146972656250e+02 -3.078774694386529518e+02
-3.079383239746093750e+02 -3.079950995945746399e+02
-3.081316528320312500e+02 -3.081292085495971378e+02
-3.092867736816406250e+02 -3.092787368040201272e+02
-3.084413757324218750e+02 -3.085743975388123772e+02
-3.108464355468750000e+02 -3.109006307282641615e+02
-3.099493713378906250e+02 -3.099900882453482609e+02
-3.106378173828125000e+02 -3.106033966865401226e+02
-3.087072448730468750e+02 -3.087431346243718622e+02
-3.073642272949218750e+02 -3.073940284812190384e+02
-3.100934753417968750e+02 -3.100284432418748111e+02
-3.105692138671875000e+02 -3.105734987405777474e+02
-3.114492797851562500e+02 -3.114896169066798848e+02
-3.104319763183593750e+02 -3.104079884785410286e+02
-3.106279296875000000e+02 -3.105208832137102490e+02
-3.098916931152343750e+02 -3.098808288975005780e+02
-3.140603942871093750e+02 -3.140713447495336936e+02
-3.109607238769531250e+02 -3.109403895928619477e+02
-3.102593994140625000e+02 -3.103125164502322377e+02
-3.079515991210937500e+02 -3.080102366648511634e+02
-3.137125244140625000e+02 -3.136691075584153623e+02
-3.098175659179687500e+02 -3.098082700201047714e+02
-3.077539062500000000e+02 -3.077110992407059484e+02
-3.124407958984375000e+02 -3.124659075678624731e+02
-3.104397888183593750e+02 -3.104381064814146498e+02
-3.094529724121093750e+02 -3.094335979607375293e+02
-3.092113037109375000e+02 -3.093227606891315418e+02
-3.096107482910156250e+02 -3.096027922167142492e+02
-3.115281677246093750e+02 -3.114854632052465604e+02
-3.108338623046875000e+02 -3.108734019116025706e+02
-3.102121276855468750e+02 -3.101772081627181024e+02
-3.108442687988281250e+02 -3.108142685165323655e+02
-3.101134643554687500e+02 -3.100978589825830340e+02
-3.114171752929687500e+02 -3.114511346627469379e+02
-3.086841125488281250e+02 -3.087602827204947289e+02
-3.103243713378906250e+02 -3.102960577258486410e+02
-3.127322998046875000e+02 -3.127116551927596220e+02
-3.088713073730468750e+02 -3.088539466808357474e+02
-3.102951354980468750e+02 -3.103415513765962146e+02
-3.080476074218750000e+02 -3.081456190937149699e+02
-3.106294555664062500e+02 -3.106106809227678127e+02
-3.116296997070312500e+02 -3.116412175882538236e+02
-3.089244995117187500e+02 -3.090810479097577286e+02
-3.094490356445312500e+02 -3.094149477126326246e+02
-3.099382019042968750e+02 -3.099421603989129039e+02
-3.099827575683593750e+02 -3.099821768294580693e+02
-3.080729980468750000e+02 -3.081467813050304585e+02
-3.116812744140625000e+02 -3.116213144040788166e+02
-3.088786926269531250e+02 -3.088430403966177664e+02
-3.113596191406250000e+02 -3.113329480371767204e+02
-3.102890319824218750e+02 -3.103505271977695656e+02
-3.115032958984375000e+02 -3.114613830889211954e+02
-3.094623718261718750e+02 -3.094440138707531105e+02
-3.113432312011718750e+02 -3.112755599043668440e+02
-3.116026611328125000e+02 -3.115901340755560227e+02
-3.083225097656250000e+02 -3.082874515452508604e+02
-3.103461303710937500e+02 -3.103164033430447262e+02
-3.122748718261718750e+02 -3.123460137900246991e+02
-3.089485168457031250e+02 -3.089239345167899842e+02
-3.109184875488281250e+02 -3.109067730714157278e+02
-3.100451354980468750e+02 -3.101196454617848985e+02
-3.100590515136718750e+02 -3.101050673000251550e+02
-3.096776428222656250e+02 -3.097125521005088444e+02
-3.106144104003906250e+02 -3.106129644919718089e+02
-3.098692321777343750e+02 -3.099262611213700893e+02
-3.108763122558593750e+02 -3.108082433925213195e+02
-3.117409973144531250e+02 -3.117670952807446838e+02
-3.089380187988281250e+02 -3.089107255627216659e+02
-3.118918457031250000e+02 -3.119326774668654139e+02
-3.072572937011718750e+02 -3.072038213896734078e+02
-3.071715698242187500e+02 -3.070775999205740732e+02
-3.085746459960937500e+02 -3.087466353465410407e+02
-3.092344360351562500e+02 -3.093668497058795310e+02
-3.127204589843750000e+02 -3.127422446098420323e+02
-3.085966491699218750e+02 -3.086487832211169007e+02
-3.107200012207031250e+02 -3.107193590613323977e+02
-3.101235351562500000e+02 -3.101692112339903247e+02
-3.124908752441406250e+02 -3.125215675708208209e+02
-3.115134277343750000e+02 -3.115702684332532044e+02
-3.045635070800781250e+02 -3.045769303016389244e+02
-3.105556335449218750e+02 -3.105530313301818524e+02
-3.116846313476562500e+02 -3.116596940841390051e+02
-3.096694030761718750e+02 -3.095778032110303570e+02
-3.126408691406250000e+02 -3.126388456582446338e+02
-3.097315979003906250e+02 -3.096830438909333907e+02
-3.087714538574218750e+02 -3.089075617485127623e+02
-3.099641113281250000e+02 -3.100015893170611321e+02
-3.071318664550781250e+02 -3.071705626464522538e+02
-3.092522583007812500e+02 -3.093306871175537935e+02
-3.114012145996093750e+02 -3.113875737168293654e+02
-3.106336059570312500e+02 -3.107130203540596085e+02
-3.123995971679687500e+02 -3.124286920558508314e+02
-3.075275573730468750e+02 -3.075723848363998059e+02
-3.132191772460937500e+02 -3.132213505882861000e+02
-3.080385131835937500e+02 -3.079772145696997541e+02
-3.087058715820312500e+02 -3.087295326855219173e+02
-3.085668334960937500e+02 -3.085760085761780829e+02
-3.101452331542968750e+02 -3.100812674474337882e+02
-3.103898010253906250e+02 -3.104135772341056736e+02
-3.132309875488281250e+02 -3.132456183422161757e+02
-3.119679565429687500e+02 -3.120549799033509544e+02
-3.104557189941406250e+02 -3.105649793631087618e+02
-3.094056701660156250e+02 -3.094159688188484552e+02
-3.120429992675781250e+02 -3.119872991805907532e+02
-3.104842529296875000e+02 -3.105413529735432121e+02
-3.087461242675781250e+02 -3.088184656549412921e+02
-3.092670898437500000e+02 -3.092532234031145322e+02
-3.103844604492187500e+02 -3.104519364363970908e+02
-3.100779418945312500e+02 -3.100778564365086822e+02
-3.116787414550781250e+02 -3.116438844241456536e+02
-3.082308654785156250e+02 -3.082345199191096867e+02
-3.113446350097656250e+02 -3.113587007874159553e+02
-3.100281066894531250e+02 -3.100537383807707670e+02
-3.099145812988281250e+02 -3.099082273048717866e+02
-3.110761718750000000e+02 -3.109920736357754549e+02
-3.118993530273437500e+02 -3.118762433155952749e+02
-3.129849853515625000e+02 -3.129344166164793819e+02
-3.128077697753906250e+02 -3.128017811309268836e+02
-3.081122436523437500e+02 -3.080581664290758681e+02
-3.114656372070312500e+02 -3.113965812309480157e+02
-3.091749877929687500e+02 -3.091947506331700879e+02
-3.094121093750000000e+02 -3.094675884730058328e+02
-3.089232177734375000e+02 -3.089421800850068962e+02
-3.111327514648437500e+02 -3.111452031436671177e+02
-3.106306762695312500e+02 -3.105785867973227710e+02
-3.105467834472656250e+02 -3.104574131845591864e+02
-3.102778015136718750e+02 -3.103282943149738458e+02
-3.088023376464843750e+02 -3.087732924722432699e+02
-3.086496582031250000e+02 -3.086439124372932383e+02
-3.091627197265625000e+02 -3.091444149232966083e+02
-3.110264587402343750e+02 -3.109466430171581806e+02
-3.087568359375000000e+02 -3.087174605514097721e+02
-3.054008789062500000e+02 -3.054427318491558481e+02
-3.125393371582031250e+02 -3.124511009205609753e+02
-3.078332519531250000e+02 -3.078707745348729077e+02
-3.087427673339843750e+02 -3.087875307409932475e+02
-3.117714538574218750e+02 -3.117151295079169131e+02
-3.044403686523437500e+02 -3.042430351065241894e+02
-3.109450988769531250e+02 -3.109128786852820099e+02
-3.126205749511718750e+02 -3.126505300015963371e+02
-3.101206970214843750e+02 -3.101331133301248997e+02
-3.082029113769531250e+02 -3.082405459664158798e+02
-3.101751403808593750e+02 -3.101949370400702151e+02
-3.121922912597656250e+02 -3.122185292151476688e+02
-3.156296081542968750e+02 -3.155976757316792600e+02
-3.123226928710937500e+02 -3.122815262226031336e+02
-3.096596069335937500e+02 -3.096727606914178068e+02
-3.110685424804687500e+02 -3.109603767945718573e+02
-3.107761535644531250e+02 -3.109264523521434285e+02
-3.102924194335937500e+02 -3.103709528236199731e+02
-3.116667785644531250e+02 -3.117034636759968862e+02
-3.093302917480468750e+02 -3.093606177644526269e+02
-3.114407653808593750e+02 -3.114755983984156842e+02
-3.111376953125000000e+02 -3.110585817420047761e+02
-3.104539184570312500e+02 -3.104732178554277198e+02
-3.080762634277343750e+02 -3.080640875836063515e+02
-3.117709045410156250e+02 -3.117361619583382435e+02
-3.094928283691406250e+02 -3.094960220920806933e+02
-3.096896972656250000e+02 -3.096931439815945737e+02
-3.122204895019531250e+02 -3.122161493275976341e+02
-3.089993896484375000e+02 -3.090204034259977561e+02
-3.116776733398437500e+02 -3.117170091356632611e+02
-3.109934387207031250e+02 -3.109552178548378834e+02
-3.095990600585937500e+02 -3.096793175294689604e+02
-3.119355163574218750e+02 -3.119544980458160239e+02
-3.090445556640625000e+02 -3.089831227429908722e+02
-3.111720581054687500e+02 -3.111257230963918232e+02
-3.107400207519531250e+02 -3.106914700528875528e+02
-3.103368835449218750e+02 -3.103953139802476358e+02
-3.108335266113281250e+02 -3.108526232469852744e+02
-3.088802795410156250e+02 -3.088684133816733492e+02
-3.113985290527343750e+02 -3.113899153709165830e+02
-3.130823669433593750e+02 -3.130802537751441150e+02
-3.080892639160156250e+02 -3.081321892206228767e+02
-3.087358703613281250e+02 -3.088281517204769671e+02
-3.105782775878906250e+02 -3.106162453288184793e+02
-3.127325439453125000e+02 -3.127147805048482496e+02
-3.117784118652343750e+02 -3.117501299923246165e+02
-3.129398498535156250e+02 -3.129565880164738019e+02
-3.103149719238281250e+02 -3.102980682102465835e+02
-3.104219970703125000e+02 -3.103818184805520559e+02
-3.112569885253906250e+02 -3.112940684601680914e+02
-3.111315612792968750e+02 -3.111382182978874198e+02
-3.125431518554687500e+02 -3.125497126373407468e+02
-3.101373901367187500e+02 -3.101307566182631490e+02
-3.126371154785156250e+02 -3.126749650289222018e+02
-3.115820312500000000e+02 -3.115037614364835008e+02
-3.149425048828125000e+02 -3.149076360346009551e+02
-3.123289794921875000e+02 -3.123745082615384376e+02
-3.106611328125000000e+02 -3.107029201054783698e+02
-3.095917358398437500e+02 -3.095890127117822885e+02
-3.100342712402343750e+02 -3.100286780767712571e+02
-3.147747802734375000e+02 -3.147513962424954457e+02
-3.086824951171875000e+02 -3.086576616610298061e+02
-3.083378601074218750e+02 -3.083084598444893345e+02
-3.088952331542968750e+02 -3.086967327726944177e+02
-3.112787475585937500e+02 -3.113540700488083530e+02
-3.103714599609375000e+02 -3.103784594603395703e+02
-3.124546813964843750e+02 -3.124389449656144961e+02
-3.097586059570312500e+02 -3.098092486360066005e+02
-3.082903747558593750e+02 -3.083306059645004780e+02
-3.101607360839843750e+02 -3.100636882667236591e+02
-3.087108154296875000e+02 -3.087456848177346274e+02
-3.075228881835937500e+02 -3.076010200521734532e+02
-3.139307861328125000e+02 -3.139568055965452231e+02
-3.111542053222656250e+02 -3.111635700984378445e+02
-3.106133117675781250e+02 -3.106319822962173021e+02
-3.100611267089843750e+02 -3.100669269258074792e+02
-3.093415527343750000e+02 -3.094075078951329942e+02
-3.126866760253906250e+02 -3.126829333727819744e+02
-3.088611450195312500e+02 -3.090348619061949762e+02
-3.097993469238281250e+02 -3.098219168528739260e+02
-3.121398925781250000e+02 -3.121107973040449792e+02
-3.082379760742187500e+02 -3.084317938555585670e+02
-3.094468994140625000e+02 -3.093686444133224995e+02
-3.078399963378906250e+02 -3.079451168974719621e+02
-3.118571166992187500e+02 -3.118821119427545909e+02
-3.070479125976562500e+02 -3.069446458451807302e+02
-3.113164672851562500e+02 -3.112173450453408350e+02
-3.107139282226562500e+02 -3.107378129191798735e+02
-3.109208984375000000e+02 -3.109507364476871771e+02
-3.105397033691406250e+02 -3.105628963800609199e+02
-3.088147277832031250e+02 -3.087639305494786868e+02
-3.107433166503906250e+02 -3.107371093817585006e+02
-3.081110839843750000e+02 -3.080673300277898079e+02
-3.109963378906250000e+02 -3.110471031165338900e+02
-3.088947753906250000e+02 -3.089395686788027433e+02
-3.100616149902343750e+02 -3.100625795822249984e+02
-3.107126770019531250e+02 -3.107389021472974946e+02
-3.126362609863281250e+02 -3.126703856272772555e+02
-3.079868164062500000e+02 -3.078954149762148518e+02
-3.089601745605468750e+02 -3.090384274245597567e+02
-3.073634338378906250e+02 -3.072952708505622468e+02
-3.108501892089843750e+02 -3.107628710307923257e+02
-3.062249450683593750e+02 -3.062298419746521176e+02
-3.127881164550781250e+02 -3.128115143948411969e+02
-3.076180114746093750e+02 -3.076108153482390435e+02
-3.121106872558593750e+02 -3.120412356225504595e+02
-3.104642944335937500e+02 -3.103533877639688967e+02
-3.075529785156250000e+02 -3.075974691154970060e+02
-3.084441528320312500e+02 -3.084848897863461161e+02
-3.081036376953125000e+02 -3.080882194664801546e+02
-3.087090454101562500e+02 -3.087580570799731277e+02
-3.095352783203125000e+02 -3.097069126385631535e+02
-3.094895935058593750e+02 -3.095425998041243929e+02
-3.105729064941406250e+02 -3.105320097892079048e+02
-3.118190612792968750e+02 -3.118318777685211671e+02
-3.114114685058593750e+02 -3.113932036576849214e+02
-3.098572082519531250e+02 -3.098550592467000797e+02
-3.117146911621093750e+02 -3.116780809587436352e+02
-3.091185607910156250e+02 -3.091775848701574887e+02
-3.111773376464843750e+02 -3.111747897756135899e+02
-3.116015014648437500e+02 -3.116383304859690497e+02
-3.108595275878906250e+02 -3.108297636613702934e+02
-3.114691162109375000e+02 -3.115149075646490360e+02
-3.101353454589843750e+02 -3.101795896953798319e+02
-3.119483642578125000e+02 -3.118467366840030763e+02
-3.097005310058593750e+02 -3.096195820446019979e+02
-3.075288696289062500e+02 -3.076347121691202346e+02
-3.091398315429687500e+02 -3.092120380992723199e+02
-3.117718200683593750e+02 -3.118391015251093563e+02
-3.100378417968750000e+02 -3.100367153669143931e+02
-3.080357055664062500e+02 -3.080419645693036728e+02
-3.096045227050781250e+02 -3.095024969030816919e+02
-3.105679626464843750e+02 -3.105674355042750108e+02
-3.074457092285156250e+02 -3.074511711166101691e+02
-3.114594116210937500e+02 -3.114974881991608413e+02
-3.077424621582031250e+02 -3.076751541311481333e+02
-3.091634216308593750e+02 -3.091049398270995425e+02
-3.106420288085937500e+02 -3.106245426209922016e+02
-3.098569030761718750e+02 -3.098872315257291916e+02
-3.087106933593750000e+02 -3.086617837389937904e+02
-3.113233947753906250e+02 -3.112692968809392369e+02
-3.093557434082031250e+02 -3.093235637139215441e+02
-3.102540283203125000e+02 -3.102305585851844398e+02
-3.098587036132812500e+02 -3.099695445972462267e+02
-3.110553588867187500e+02 -3.111026157997077917e+02
-3.105419311523437500e+02 -3.104509606413869278e+02
-3.071923217773437500e+02 -3.071818631703836218e+02
-3.121439208984375000e+02 -3.121337563330116609e+02
-3.057639770507812500e+02 -3.058959202579703174e+02
-3.086856689453125000e+02 -3.086479949727452095e+02
-3.086632385253906250e+02 -3.086891509221217120e+02
-3.091809692382812500e+02 -3.091733612618646134e+02
-3.103303833007812500e+02 -3.103580992546383754e+02
-3.124615478515625000e+02 -3.124740573939777732e+02
-3.110650939941406250e+02 -3.110662736446174677e+02
-3.104269714355468750e+02 -3.103038385574802760e+02
-3.104750366210937500e+02 -3.105144648300120025e+02
-3.096217651367187500e+02 -3.096083070534224930e+02
-3.074496154785156250e+02 -3.074719582943477008e+02
-3.113091735839843750e+02 -3.113181315137314300e+02
-3.115219116210937500e+02 -3.115579639912613743e+02
-3.126436157226562500e+02 -3.126513854027697334e+02
-3.098240966796875000e+02 -3.097436861663823038e+02
-3.097575378417968750e+02 -3.097945179780379021e+02
-3.115370483398437500e+02 -3.116056178754681696e+02
-3.105471191406250000e+02 -3.105439376833855931e+02
-3.140207519531250000e+02 -3.140127593442761054e+02
-3.084659423828125000e+02 -3.085316031199431563e+02
-3.085932617187500000e+02 -3.086574731939165304e+02
-3.075602416992187500e+02 -3.074935121669186060e+02
-3.107710266113281250e+02 -3.107991933553003037e+02
-3.119495239257812500e+02 -3.119476085319319054e+02
-3.096796264648437500e+02 -3.097298020564397802e+02
-3.080435180664062500e+02 -3.080395899268526136e+02
-3.089241943359375000e+02 -3.089169345731828002e+02
-3.093943786621093750e+02 -3.092870645691183427e+02
-3.068041381835937500e+02 -3.068216574082623538e+02
-3.108691101074218750e+02 -3.108056010613239550e+02
-3.101280517578125000e+02 -3.101036450560740150e+02
-3.070096740722656250e+02 -3.069728447577747374e+02
-3.118411560058593750e+02 -3.118273627313398038e+02
-3.078384094238281250e+02 -3.079262542676875682e+02
-3.097101135253906250e+02 -3.097970712763628853e+02
-3.091266174316406250e+02 -3.091519388517379525e+02
-3.091722106933593750e+02 -3.092415253905994632e+02
-3.111031188964843750e+02 -3.109480306601317920e+02
-3.086628723144531250e+02 -3.086982523135679912e+02
-3.088317260742187500e+02 -3.088687419215588079e+02
-3.088722534179687500e+02 -3.088821108797237684e+02
-3.090874023437500000e+02 -3.091173206997901843e+02
-3.063319396972656250e+02 -3.063269489677825277e+02
-3.130414428710937500e+02 -3.130155074116847231e+02
-3.113035888671875000e+02 -3.113530598336341200e+02
-3.107512817382812500e+02 -3.108145243740175943e+02
-3.081660156250000000e+02 -3.082434947363539095e+02
-3.091007995605468750e+02 -3.091329902674902428e+02
-3.122026062011718750e+02 -3.122139081741863151e+02
-3.105624694824218750e+02 -3.105829766026567995e+02
-3.117684631347656250e+02 -3.118336595431929936e+02
-3.089769592285156250e+02 -3.089505201814430393e+02
-3.129907836914062500e+02 -3.129755543946095031e+02
-3.075483093261718750e+02 -3.075830537834065694e+02
-3.095329895019531250e+02 -3.095337297291094956e+02
-3.110484008789062500e+02 -3.110466408286417845e+02
-3.085799255371093750e+02 -3.085403553789199123e+02
-3.075556640625000000e+02 -3.075506577545359619e+02
-3.117335815429687500e+02 -3.116476133328348510e+02
-3.116987609863281250e+02 -3.117170996351541135e+02
-3.076680908203125000e+02 -3.075933099206561678e+02
-3.082806396484375000e+02 -3.083259528071804425e+02
-3.094546508789062500e+02 -3.094026381036151179e+02
-3.091031799316406250e+02 -3.090320402680520715e+02
-3.093730773925781250e+02 -3.093659408113788345e+02
-3.087294921875000000e+02 -3.087886721892569994e+02
-3.086928100585937500e+02 -3.087347936595540432e+02
-3.100901794433593750e+02 -3.101425311854136453e+02
-3.103232421875000000e+02 -3.103726015262413966e+02
-3.142995910644531250e+02 -3.142813123058032829e+02
-3.075509033203125000e+02 -3.076130069443381103e+02
-3.099788818359375000e+02 -3.099123617734525169e+02
-3.152074890136718750e+02 -3.151964436426095517e+02
-3.114921264648437500e+02 -3.115596936781362274e+02
-3.129228820800781250e+02 -3.129244545032105975e+02
-3.086545410156250000e+02 -3.087672703212392094e+02
-3.097436828613281250e+02 -3.096311962396106310e+02
-3.125563049316406250e+02 -3.125260053504258622e+02
-3.066904296875000000e+02 -3.065502584217447293e+02
-3.084923706054687500e+02 -3.086523735882017263e+02
-3.129299926757812500e+02 -3.128764090840383574e+02
-3.118545227050781250e+02 -3.117743421949049889e+02
-3.101747741699218750e+02 -3.101719170057626229e+02
-3.120256652832031250e+02 -3.119995876645284625e+02
-3.114019165039062500e+02 -3.114343894823608139e+02
-3.103116149902343750e+02 -3.102637936555608462e+02
-3.088015747070312500e+02 -3.088245747974476672e+02
-3.081625366210937500e+02 -3.081275997738608226e+02
-3.077666625976562500e+02 -3.077587610060375027e+02
-3.108184814453125000e+02 -3.107792403416543152e+02
-3.112811584472656250e+02 -3.112828743091662318e+02
-3.132732543945312500e+02 -3.132639299642347623e+02
-3.110432739257812500e+02 -3.110516375027494860e+02
-3.080937194824218750e+02 -3.081264009836510809e+02
-3.105226440429687500e+02 -3.105843858662196340e+02
-3.103730163574218750e+02 -3.103179086865087584e+02
-3.083351440429687500e+02 -3.083051364271520356e+02
-3.104251403808593750e+02 -3.104515501936263036e+02
-3.104584655761718750e+02 -3.104048190649029948e+02
-3.126841735839843750e+02 -3.126730712052392391e+02
-3.094565124511718750e+02 -3.095060812413993290e+02
-3.112625122070312500e+02 -3.113678243359599378e+02
-3.134768676757812500e+02 -3.134879167514187657e+02
-3.123989257812500000e+02 -3.123891477241948564e+02
-3.093957824707031250e+02 -3.094607425360364914e+02
-3.113848876953125000e+02 -3.113898459708944415e+02
-3.106800842285156250e+02 -3.107103831443919830e+02
-3.118356933593750000e+02 -3.118213232316069821e+02
-3.092392578125000000e+02 -3.092229494250065613e+02
-3.095168151855468750e+02 -3.095593720534742488e+02
-3.092201232910156250e+02 -3.092383955850389725e+02
-3.099552307128906250e+02 -3.098953174133582138e+02
-3.086567993164062500e+02 -3.086671823066245679e+02
-3.088066101074218750e+02 -3.088148893144876297e+02
-3.110017395019531250e+02 -3.110177061184789977e+02
-3.082580566406250000e+02 -3.083193283878348439e+02
-3.102259521484375000e+02 -3.101597631207722543e+02
-3.099926452636718750e+02 -3.100188249195963408e+02
-3.117383728027343750e+02 -3.117053919839177070e+02
-3.076877136230468750e+02 -3.077741493165273141e+02
-3.120394897460937500e+02 -3.120369151321599475e+02
-3.096643676757812500e+02 -3.096712673442971777e+02
-3.067168273925781250e+02 -3.066821375360851221e+02
-3.098382873535156250e+02 -3.098553385767393138e+02
-3.096142883300781250e+02 -3.095266688336666334e+02
-3.066834106445312500e+02 -3.065996100411014140e+02
-3.103281250000000000e+02 -3.102939782046756818e+02
-3.157861022949218750e+02 -3.157531616045765759e+02
-3.098417358398437500e+02 -3.098996891666797069e+02
-3.103560180664062500e+02 -3.103225546083848485e+02
-3.114453430175781250e+02 -3.113792514425749687e+02
-3.095151367187500000e+02 -3.095225307466051845e+02
-3.092635498046875000e+02 -3.092808870197179658e+02
-3.085599060058593750e+02 -3.085747932426769466e+02
-3.089001464843750000e+02 -3.088586812361631360e+02
-3.097608947753906250e+02 -3.098372065802901716e+02
-3.092342834472656250e+02 -3.092154259206098459e+02
-3.105245666503906250e+02 -3.105032832241233791e+02
-3.108273925781250000e+02 -3.108539643558432886e+02
-3.119127197265625000e+02 -3.120034585016657047e+02
-3.127756958007812500e+02 -3.128124400428273475e+02
-3.137196044921875000e+02 -3.137346730861989954e+02
-3.111065368652343750e+02 -3.111498386732931749e+02
-3.103313903808593750e+02 -3.104225476497148861e+02
-3.097400817871093750e+02 -3.098370955214611513e+02
-3.087056274414062500e+02 -3.086436118840153995e+02
-3.128903808593750000e+02 -3.129248262941689518e+02
-3.085204162597656250e+02 -3.085085932689731294e+02
-3.090500793457031250e+02 -3.091254813956127805e+02
-3.097307739257812500e+02 -3.096880269552365803e+02
-3.080766601562500000e+02 -3.081016841365521373e+02
-3.077333374023437500e+02 -3.076749596276997636e+02
-3.089598999023437500e+02 -3.090989983433336192e+02
-3.122356262207031250e+02 -3.123335270170127842e+02
-3.127483520507812500e+02 -3.127206097350921823e+02
-3.097055358886718750e+02 -3.097223334829731698e+02
-3.139765319824218750e+02 -3.139663506635598651e+02
-3.078121032714843750e+02 -3.077911442947454361e+02
-3.085128784179687500e+02 -3.084698402136326649e+02
-3.110166625976562500e+02 -3.110583655956254461e+02
-3.106713562011718750e+02 -3.106090001686393407e+02
-3.089776000976562500e+02 -3.088989555626969832e+02
-3.108500061035156250e+02 -3.108265546621123008e+02
-3.079891052246093750e+02 -3.079586371553162962e+02
-3.097774047851562500e+02 -3.097171208928666601e+02
-3.075360412597656250e+02 -3.076115736972213881e+02
-3.120481567382812500e+02 -3.121245993464988828e+02
-3.112533874511718750e+02 -3.112468695184684861e+02
-3.092872314453125000e+02 -3.091910530398347987e+02
-3.133108520507812500e+02 -3.133195884103391791e+02
-3.063224182128906250e+02 -3.062543304073349759e+02
-3.122550354003906250e+02 -3.122816142878439223e+02
-3.099033508300781250e+02 -3.098768678808610275e+02
-3.099343566894531250e+02 -3.099185954925042097e+02
-3.094554748535156250e+02 -3.095245898433413458e+02
-3.078630371093750000e+02 -3.078077380868577393e+02
-3.082736206054687500e+02 -3.082324885247134034e+02
-3.082352600097656250e+02 -3.081401579963905988e+02
-3.074635620117187500e+02 -3.075214998045415200e+02
-3.117858886718750000e+02 -3.118767895876829925e+02
-3.105408630371093750e+02 -3.105516639188623458e+02
-3.124237365722656250e+02 -3.125394788448496683e+02
-3.109226074218750000e+02 -3.109878964718350289e+02
-3.103204040527343750e+02 -3.103026362060214183e+02
-3.124047241210937500e+02 -3.124159099665251915e+02
-3.090758056640625000e+02 -3.090679624476179583e+02
-3.092735900878906250e+02 -3.092961901311307429e+02
-3.073748474121093750e+02 -3.074934387710207488e+02
-3.098175964355468750e+02 -3.098694533616960598e+02
